audio,sampling_rate,transcript
268977.wav,44100,
195448.wav,44100,
341538.wav,44100,
125402.wav,44100,
119074.wav,44100,
319497.wav,44100,
151136.wav,44100,
56375.wav,44100,
213890.wav,44100,
152594.wav,44100,
387661.wav,44100,
335736.wav,44100,
414456.wav,44100,
383824.wav,44100,
104101.wav,44100,
389700.wav,44100,
408767.wav,44100,
345065.wav,44100,
322423.wav,44100,
383839.wav,44100,
186734.wav,44100,
395649.wav,44100,
131024.wav,44100,
144211.wav,44100,
360494.wav,44100,
428288.wav,44100,
150568.wav,44100,
322948.wav,44100,
340013.wav,44100,
85669.wav,44100,
369000.wav,44100,
234244.wav,44100,
151117.wav,44100,
87074.wav,44100,
264443.wav,44100,
345173.wav,44100,
260678.wav,44100,
36924.wav,44100,
389682.wav,44100,
235467.wav,44100,
342695.wav,44100,
191814.wav,44100,
414455.wav,44100,
239443.wav,44100,
401953.wav,44100,
204614.wav,44100,
32938.wav,44100,
431645.wav,44100,
341185.wav,44100,
216879.wav,44100,
134914.wav,44100,
266440.wav,44100,
389697.wav,44100,
256584.wav,44100,
350624.wav,44100,
361636.wav,44100,
179297.wav,44100,
9412.wav,44100,
336545.wav,44100,
346156.wav,44100,
432496.wav,44100,
391709.wav,44100,
369618.wav,44100,
73054.wav,44100,
428254.wav,44100,
155023.wav,44100,
241954.wav,44100,
151582.wav,44100,
322127.wav,44100,
85118.wav,44100,
73057.wav,44100,
418848.wav,44100,
402375.wav,44100,
104103.wav,44100,
432713.wav,44100,
395648.wav,44100,
131020.wav,44100,
395727.wav,44100,
140126.wav,44100,
395753.wav,44100,
342700.wav,44100,
338429.wav,44100,
85891.wav,44100,
41253.wav,44100,
273059.wav,44100,
161189.wav,44100,
216876.wav,44100,
377568.wav,44100,
219667.wav,44100,
428184.wav,44100,
242086.wav,44100,
387695.wav,44100,
256577.wav,44100,
316745.wav,44100,
31819.wav,44100,
387668.wav,44100,
253984.wav,44100,
266819.wav,44100,
364103.wav,44100,
125959.wav,44100,
411884.wav,44100,
391706.wav,44100,
380721.wav,44100,
120337.wav,44100,
222443.wav,44100,
262914.wav,44100,
85811.wav,44100,
93781.wav,44100,
117089.wav,44100,
268652.wav,44100,
261093.wav,44100,
186478.wav,44100,
388018.wav,44100,
361167.wav,44100,
364920.wav,44100,
402393.wav,44100,
423828.wav,44100,
214061.wav,44100,
411988.wav,44100,
197170.wav,44100,
329816.wav,44100,
151588.wav,44100,
93773.wav,44100,
336662.wav,44100,
372877.wav,44100,
329809.wav,44100,
333281.wav,44100,
181568.wav,44100,
143138.wav,44100,
405534.wav,44100,
364677.wav,44100,
117043.wav,44100,
155524.wav,44100,
151112.wav,44100,
427980.wav,44100,
390442.wav,44100,
342629.wav,44100,
73053.wav,44100,
181950.wav,44100,
197742.wav,44100,
89522.wav,44100,
387195.wav,44100,
213994.wav,44100,
233389.wav,44100,
342617.wav,44100,
395653.wav,44100,
404929.wav,44100,
429909.wav,44100,
387713.wav,44100,
234857.wav,44100,
346882.wav,44100,
12740.wav,44100,
233487.wav,44100,
330277.wav,44100,
195676.wav,44100,
232510.wav,44100,
406592.wav,44100,
48980.wav,44100,
403219.wav,44100,
421480.wav,44100,
422166.wav,44100,
257746.wav,44100,
232443.wav,44100,
261088.wav,44100,
408770.wav,44100,
116345.wav,44100,
344582.wav,44100,
427089.wav,44100,
200980.wav,44100,
174643.wav,44100,
236287.wav,44100,
186736.wav,44100,
253358.wav,44100,
183530.wav,44100,
421641.wav,44100,
267697.wav,44100,
213995.wav,44100,
406593.wav,44100,
342674.wav,44100,
387677.wav,44100,
89518.wav,44100,
347949.wav,44100,
151142.wav,44100,
195580.wav,44100,
86231.wav,44100,
240805.wav,44100,
192057.wav,44100,
157907.wav,44100,
220140.wav,44100,
212007.wav,44100,
400507.wav,44100,
152015.wav,44100,
119075.wav,44100,
174832.wav,44100,
381736.wav,44100,
162663.wav,44100,
220144.wav,44100,
211929.wav,44100,
172491.wav,44100,
126914.wav,44100,
178060.wav,44100,
350625.wav,44100,
389810.wav,44100,
220143.wav,44100,
202605.wav,44100,
381962.wav,44100,
94174.wav,44100,
269467.wav,44100,
235513.wav,44100,
35108.wav,44100,
421488.wav,44100,
432279.wav,44100,
383441.wav,44100,
394943.wav,44100,
335750.wav,44100,
167875.wav,44100,
320386.wav,44100,
342681.wav,44100,
80928.wav,44100,
261097.wav,44100,
153231.wav,44100,
218890.wav,44100,
425864.wav,44100,
421833.wav,44100,
341191.wav,44100,
349048.wav,44100,
212133.wav,44100,
153146.wav,44100,
81091.wav,44100,
94292.wav,44100,
250506.wav,44100,
361137.wav,44100,
218322.wav,44100,
417604.wav,44100,
89514.wav,44100,
334682.wav,44100,
184307.wav,44100,
416962.wav,44100,
132955.wav,44100,
410560.wav,44100,
257872.wav,44100,
187315.wav,44100,
170544.wav,44100,
330396.wav,44100,
391715.wav,44100,
135692.wav,44100,
349354.wav,44100,
168308.wav,44100,
232553.wav,44100,
361165.wav,44100,
362827.wav,44100,
390144.wav,44100,
361476.wav,44100,
388083.wav,44100,
416883.wav,44100,
234908.wav,44100,
341537.wav,44100,
186355.wav,44100,
430685.wav,44100,
73072.wav,44100,
257871.wav,44100,
341297.wav,44100,
195677.wav,44100,
172364.wav,44100,
260862.wav,44100,
416884.wav,44100,
428295.wav,44100,
73353.wav,44100,
187352.wav,44100,
403537.wav,44100,
167093.wav,44100,
239313.wav,44100,
159552.wav,44100,
340046.wav,44100,
383834.wav,44100,
217969.wav,44100,
257641.wav,44100,
363860.wav,44100,
222441.wav,44100,
221860.wav,44100,
391721.wav,44100,
426311.wav,44100,
212058.wav,44100,
233502.wav,44100,
369620.wav,44100,
231763.wav,44100,
321960.wav,44100,
345156.wav,44100,
184896.wav,44100,
166432.wav,44100,
204178.wav,44100,
377117.wav,44100,
99029.wav,44100,
410763.wav,44100,
72533.wav,44100,
83911.wav,44100,
178061.wav,44100,
100771.wav,44100,
107598.wav,44100,
153145.wav,44100,
151141.wav,44100,
210537.wav,44100,
343388.wav,44100,
28001.wav,44100,
209607.wav,44100,
131991.wav,44100,
274215.wav,44100,
416112.wav,44100,
232847.wav,44100,
253308.wav,44100,
232838.wav,44100,
120208.wav,44100,
151134.wav,44100,
258011.wav,44100,
124918.wav,44100,
182324.wav,44100,
131026.wav,44100,
66155.wav,44100,
336837.wav,44100,
362256.wav,44100,
341534.wav,44100,
387667.wav,44100,
377964.wav,44100,
237389.wav,44100,
265871.wav,44100,
84619.wav,44100,
180222.wav,44100,
138399.wav,44100,
86232.wav,44100,
428347.wav,44100,
401936.wav,44100,
71212.wav,44100,
271726.wav,44100,
341199.wav,44100,
184691.wav,44100,
268998.wav,44100,
187282.wav,44100,
232521.wav,44100,
320407.wav,44100,
218835.wav,44100,
388760.wav,44100,
391710.wav,44100,
277165.wav,44100,
322520.wav,44100,
179299.wav,44100,
36834.wav,44100,
212020.wav,44100,
265381.wav,44100,
429103.wav,44100,
208718.wav,44100,
427984.wav,44100,
73069.wav,44100,
416963.wav,44100,
367473.wav,44100,
99445.wav,44100,
377963.wav,44100,
135001.wav,44100,
393750.wav,44100,
342630.wav,44100,
212008.wav,44100,
184308.wav,44100,
341188.wav,44100,
218993.wav,44100,
428433.wav,44100,
262594.wav,44100,
104365.wav,44100,
52257.wav,44100,
89523.wav,44100,
240076.wav,44100,
339988.wav,44100,
212665.wav,44100,
417140.wav,44100,
403431.wav,44100,
331218.wav,44100,
422262.wav,44100,
201990.wav,44100,
89520.wav,44100,
118244.wav,44100,
384112.wav,44100,
114513.wav,44100,
73065.wav,44100,
93772.wav,44100,
402464.wav,44100,
107222.wav,44100,
147347.wav,44100,
186477.wav,44100,
341303.wav,44100,
9876.wav,44100,
324238.wav,44100,
250240.wav,44100,
420968.wav,44100,
338427.wav,44100,
426390.wav,44100,
73045.wav,44100,
235660.wav,44100,
52376.wav,44100,
417608.wav,44100,
67149.wav,44100,
117298.wav,44100,
403027.wav,44100,
369852.wav,44100,
66964.wav,44100,
426587.wav,44100,
214002.wav,44100,
52154.wav,44100,
403351.wav,44100,
164664.wav,44100,
257870.wav,44100,
191953.wav,44100,
402523.wav,44100,
393423.wav,44100,
330395.wav,44100,
197455.wav,44100,
321069.wav,44100,
370963.wav,44100,
423754.wav,44100,
133852.wav,44100,
131027.wav,44100,
144216.wav,44100,
364346.wav,44100,
127007.wav,44100,
427110.wav,44100,
237400.wav,44100,
182036.wav,44100,
204015.wav,44100,
421478.wav,44100,
340304.wav,44100,
347683.wav,44100,
332963.wav,44100,
157917.wav,44100,
161950.wav,44100,
421484.wav,44100,
66817.wav,44100,
402466.wav,44100,
342627.wav,44100,
383838.wav,44100,
114515.wav,44100,
120024.wav,44100,
125394.wav,44100,
182595.wav,44100,
73070.wav,44100,
427982.wav,44100,
206146.wav,44100,
220141.wav,44100,
36049.wav,44100,
395650.wav,44100,
80998.wav,44100,
421848.wav,44100,
325463.wav,44100,
432495.wav,44100,
389550.wav,44100,
211448.wav,44100,
340012.wav,44100,
365650.wav,44100,
263033.wav,44100,
208723.wav,44100,
380031.wav,44100,
237404.wav,44100,
379896.wav,44100,
223606.wav,44100,
430600.wav,44100,
256214.wav,44100,
118230.wav,44100,
125960.wav,44100,
397603.wav,44100,
157586.wav,44100,
433558.wav,44100,
211908.wav,44100,
93767.wav,44100,
144242.wav,44100,
409721.wav,44100,
403898.wav,44100,
109356.wav,44100,
86985.wav,44100,
268232.wav,44100,
257899.wav,44100,
85667.wav,44100,
432167.wav,44100,
119843.wav,44100,
413273.wav,44100,
30238.wav,44100,
377803.wav,44100,
348136.wav,44100,
18740.wav,44100,
72672.wav,44100,
119828.wav,44100,
185780.wav,44100,
114250.wav,44100,
131016.wav,44100,
208721.wav,44100,
233684.wav,44100,
432811.wav,44100,
251007.wav,44100,
171523.wav,44100,
391718.wav,44100,
379039.wav,44100,
151891.wav,44100,
110106.wav,44100,
214306.wav,44100,
59627.wav,44100,
250511.wav,44100,
71923.wav,44100,
244406.wav,44100,
431898.wav,44100,
216874.wav,44100,
414454.wav,44100,
164632.wav,44100,
349142.wav,44100,
428113.wav,44100,
233500.wav,44100,
336359.wav,44100,
153315.wav,44100,
138303.wav,44100,
387665.wav,44100,
383822.wav,44100,
124986.wav,44100,
151585.wav,44100,
151587.wav,44100,
250739.wav,44100,
397685.wav,44100,
199659.wav,44100,
59014.wav,44100,
325249.wav,44100,
389647.wav,44100,
387714.wav,44100,
411546.wav,44100,
73055.wav,44100,
405321.wav,44100,
369622.wav,44100,
152921.wav,44100,
257217.wav,44100,
213993.wav,44100,
23448.wav,44100,
98151.wav,44100,
171231.wav,44100,
349904.wav,44100,
237691.wav,44100,
266923.wav,44100,
370305.wav,44100,
364679.wav,44100,
34263.wav,44100,
17013.wav,44100,
135582.wav,44100,
238404.wav,44100,
383749.wav,44100,
411031.wav,44100,
73068.wav,44100,
213991.wav,44100,
115869.wav,44100,
341298.wav,44100,
397992.wav,44100,
433716.wav,44100,
411700.wav,44100,
342625.wav,44100,
434571.wav,44100,
214307.wav,44100,
383823.wav,44100,
177986.wav,44100,
346051.wav,44100,
154460.wav,44100,
213996.wav,44100,
171232.wav,44100,
261107.wav,44100,
195675.wav,44100,
156001.wav,44100,
330275.wav,44100,
381731.wav,44100,
216008.wav,44100,
269516.wav,44100,
244992.wav,44100,
345583.wav,44100,
329516.wav,44100,
120108.wav,44100,
257748.wav,44100,
368084.wav,44100,
339994.wav,44100,
424750.wav,44100,
73121.wav,44100,
217965.wav,44100,
210021.wav,44100,
205615.wav,44100,
330021.wav,44100,
219481.wav,44100,
151586.wav,44100,
233108.wav,44100,
96697.wav,44100,
249581.wav,44100,
320396.wav,44100,
322434.wav,44100,
401198.wav,44100,
387696.wav,44100,
241119.wav,44100,
33156.wav,44100,
177987.wav,44100,
209460.wav,44100,
272435.wav,44100,
93770.wav,44100,
342874.wav,44100,
387666.wav,44100,
421479.wav,44100,
395309.wav,44100,
180226.wav,44100,
391719.wav,44100,
58325.wav,44100,
419466.wav,44100,
208722.wav,44100,
187283.wav,44100,
126044.wav,44100,
207135.wav,44100,
118246.wav,44100,
411061.wav,44100,
400391.wav,44100,
77164.wav,44100,
350493.wav,44100,
253989.wav,44100,
378179.wav,44100,
430239.wav,44100,
217959.wav,44100,
86230.wav,44100,
329955.wav,44100,
391724.wav,44100,
182594.wav,44100,
151584.wav,44100,
151985.wav,44100,
396510.wav,44100,
412034.wav,44100,
235670.wav,44100,
219563.wav,44100,
251785.wav,44100,
209969.wav,44100,
389434.wav,44100,
50698.wav,44100,
372895.wav,44100,
365556.wav,44100,
26043.wav,44100,
35111.wav,44100,
343718.wav,44100,
119068.wav,44100,
232780.wav,44100,
338425.wav,44100,
418213.wav,44100,
265395.wav,44100,
366886.wav,44100,
68700.wav,44100,
35617.wav,44100,
395651.wav,44100,
339632.wav,44100,
151135.wav,44100,
212011.wav,44100,
157258.wav,44100,
403443.wav,44100,
208317.wav,44100,
185810.wav,44100,
263829.wav,44100,
85813.wav,44100,
234195.wav,44100,
325952.wav,44100,
178067.wav,44100,
317331.wav,44100,
34705.wav,44100,
266767.wav,44100,
388490.wav,44100,
421486.wav,44100,
403149.wav,44100,
233450.wav,44100,
349846.wav,44100,
104099.wav,44100,
218334.wav,44100,
233102.wav,44100,
349144.wav,44100,
59001.wav,44100,
36820.wav,44100,
369500.wav,44100,
209656.wav,44100,
276271.wav,44100,
391707.wav,44100,
123006.wav,44100,
220145.wav,44100,
179298.wav,44100,
217970.wav,44100,
369703.wav,44100,
350958.wav,44100,
194986.wav,44100,
336360.wav,44100,
73052.wav,44100,
322421.wav,44100,
103960.wav,44100,
400330.wav,44100,
381666.wav,44100,
144244.wav,44100,
414493.wav,44100,
270219.wav,44100,
108844.wav,44100,
159553.wav,44100,
36106.wav,44100,
124509.wav,44100,
338395.wav,44100,
158554.wav,44100,
18048.wav,44100,
106555.wav,44100,
413022.wav,44100,
376649.wav,44100,
83481.wav,44100,
414457.wav,44100,
350963.wav,44100,
93764.wav,44100,
268126.wav,44100,
322401.wav,44100,
144243.wav,44100,
361823.wav,44100,
369051.wav,44100,
341301.wav,44100,
274214.wav,44100,
257465.wav,44100,
35618.wav,44100,
342680.wav,44100,
73120.wav,44100,
237151.wav,44100,
375954.wav,44100,
353035.wav,44100,
257905.wav,44100,
417072.wav,44100,
153308.wav,44100,
101865.wav,44100,
50626.wav,44100,
211910.wav,44100,
151123.wav,44100,
237791.wav,44100,
398869.wav,44100,
220135.wav,44100,
144215.wav,44100,
93766.wav,44100,
219886.wav,44100,
342623.wav,44100,
414414.wav,44100,
104366.wav,44100,
144217.wav,44100,
336660.wav,44100,
321068.wav,44100,
274094.wav,44100,
324505.wav,44100,
338413.wav,44100,
416199.wav,44100,
389643.wav,44100,
151133.wav,44100,
116343.wav,44100,
429949.wav,44100,
391720.wav,44100,
136534.wav,44100,
182035.wav,44100,
126041.wav,44100,
404500.wav,44100,
338337.wav,44100,
397233.wav,44100,
425089.wav,44100,
392760.wav,44100,
392776.wav,44100,
186737.wav,44100,
116603.wav,44100,
394124.wav,44100,
69313.wav,44100,
341307.wav,44100,
176642.wav,44100,
197895.wav,44100,
155752.wav,44100,
383830.wav,44100,
36833.wav,44100,
232778.wav,44100,
392761.wav,44100,
369175.wav,44100,
151116.wav,44100,
378619.wav,44100,
378327.wav,44100,
250997.wav,44100,
232761.wav,44100,
398752.wav,44100,
341329.wav,44100,
260950.wav,44100,
415296.wav,44100,
266825.wav,44100,
219493.wav,44100,
265387.wav,44100,
96471.wav,44100,
203087.wav,44100,
324504.wav,44100,
342705.wav,44100,
395278.wav,44100,
211931.wav,44100,
387697.wav,44100,
418277.wav,44100,
364683.wav,44100,
237152.wav,44100,
239243.wav,44100,
265398.wav,44100,
257433.wav,44100,
124987.wav,44100,
136537.wav,44100,
251990.wav,44100,
117614.wav,44100,
411107.wav,44100,
126898.wav,44100,
85822.wav,44100,
398401.wav,44100,
342624.wav,44100,
265376.wav,44100,
426783.wav,44100,
153380.wav,44100,
346049.wav,44100,
181621.wav,44100,
249573.wav,44100,
421850.wav,44100,
429994.wav,44100,
46890.wav,44100,
212907.wav,44100,
268585.wav,44100,
345312.wav,44100,
321087.wav,44100,
331138.wav,44100,
147244.wav,44100,
331214.wav,44100,
253991.wav,44100,
320055.wav,44100,
202268.wav,44100,
186486.wav,44100,
341047.wav,44100,
341182.wav,44100,
400997.wav,44100,
398870.wav,44100,
277167.wav,44100,
178885.wav,44100,
195452.wav,44100,
399125.wav,44100,
265340.wav,44100,
396448.wav,44100,
418340.wav,44100,
387982.wav,44100,
176632.wav,44100,
387660.wav,44100,
233004.wav,44100,
270217.wav,44100,
369509.wav,44100,
383462.wav,44100,
57646.wav,44100,
257051.wav,44100,
117620.wav,44100,
173498.wav,44100,
144205.wav,44100,
430621.wav,44100,
426388.wav,44100,
147309.wav,44100,
341942.wav,44100,
55044.wav,44100,
341183.wav,44100,
342702.wav,44100,
268233.wav,44100,
329621.wav,44100,
378396.wav,44100,
215312.wav,44100,
211914.wav,44100,
322559.wav,44100,
423829.wav,44100,
418846.wav,44100,
89517.wav,44100,
394950.wav,44100,
375927.wav,44100,
397918.wav,44100,
255310.wav,44100,
269468.wav,44100,
388022.wav,44100,
404265.wav,44100,
432644.wav,44100,
251787.wav,44100,
421485.wav,44100,
232931.wav,44100,
220850.wav,44100,
275443.wav,44100,
341176.wav,44100,
151987.wav,44100,
329807.wav,44100,
386903.wav,44100,
410724.wav,44100,
218710.wav,44100,
212643.wav,44100,
220137.wav,44100,
390809.wav,44100,
214001.wav,44100,
250955.wav,44100,
344702.wav,44100,
154832.wav,44100,
174847.wav,44100,
253994.wav,44100,
318893.wav,44100,
392232.wav,44100,
219416.wav,44100,
166698.wav,44100,
39145.wav,44100,
423822.wav,44100,
191656.wav,44100,
232823.wav,44100,
349146.wav,44100,
395647.wav,44100,
403538.wav,44100,
371624.wav,44100,
371657.wav,44100,
320274.wav,44100,
320278.wav,44100,
189182.wav,44100,
189189.wav,44100,
194263.wav,44100,
194267.wav,44100,
194269.wav,44100,
237588.wav,44100,
257793.wav,44100,
255540.wav,44100,
21179.wav,44100,
21180.wav,44100,
21182.wav,44100,
21183.wav,44100,
160134.wav,44100,
160139.wav,44100,
160143.wav,44100,
160145.wav,44100,
187956.wav,44100,
187961.wav,44100,
187966.wav,44100,
187972.wav,44100,
28228.wav,44100,
46077.wav,44100,
28222.wav,44100,
28225.wav,44100,
404540.wav,44100,
404545.wav,44100,
404554.wav,44100,
404555.wav,44100,
404552.wav,44100,
231892.wav,44100,
231893.wav,44100,
231895.wav,44100,
231896.wav,44100,
231890.wav,44100,
175041.wav,44100,
175048.wav,44100,
175054.wav,44100,
175055.wav,44100,
175056.wav,44100,
175044.wav,44100,
175045.wav,44100,
175049.wav,44100,
175050.wav,44100,
361706.wav,44100,
361708.wav,44100,
361710.wav,44100,
361712.wav,44100,
361713.wav,44100,
361721.wav,44100,
361729.wav,44100,
361730.wav,44100,
361732.wav,44100,
361735.wav,44100,
361736.wav,44100,
361738.wav,44100,
361717.wav,44100,
361719.wav,44100,
361724.wav,44100,
361725.wav,44100,
361740.wav,44100,
180752.wav,44100,
180754.wav,44100,
180755.wav,44100,
180761.wav,44100,
180762.wav,44100,
180773.wav,44100,
180781.wav,44100,
180783.wav,44100,
180785.wav,44100,
180786.wav,44100,
180788.wav,44100,
180791.wav,44100,
180793.wav,44100,
180795.wav,44100,
180751.wav,44100,
180771.wav,44100,
180790.wav,44100,
180796.wav,44100,
321603.wav,44100,
168178.wav,44100,
251246.wav,44100,
121367.wav,44100,
425663.wav,44100,
194265.wav,44100,
276251.wav,44100,
259136.wav,44100,
369526.wav,44100,
237111.wav,44100,
417594.wav,44100,
259150.wav,44100,
112268.wav,44100,
371670.wav,44100,
235419.wav,44100,
361709.wav,44100,
249584.wav,44100,
187963.wav,44100,
154399.wav,44100,
324942.wav,44100,
404548.wav,44100,
27452.wav,44100,
73083.wav,44100,
381319.wav,44100,
165315.wav,44100,
25037.wav,44100,
239906.wav,44100,
216159.wav,44100,
18665.wav,44100,
397435.wav,44100,
221082.wav,44100,
191634.wav,44100,
195475.wav,44100,
25291.wav,44100,
183408.wav,44100,
320283.wav,44100,
180775.wav,44100,
27466.wav,44100,
176151.wav,44100,
187960.wav,44100,
243799.wav,44100,
243648.wav,44100,
367820.wav,44100,
411021.wav,44100,
73089.wav,44100,
228363.wav,44100,
430817.wav,44100,
426024.wav,44100,
218213.wav,44100,
243647.wav,44100,
71478.wav,44100,
34394.wav,44100,
175052.wav,44100,
393571.wav,44100,
221568.wav,44100,
243948.wav,44100,
416310.wav,44100,
323539.wav,44100,
264172.wav,44100,
249552.wav,44100,
361727.wav,44100,
433695.wav,44100,
195669.wav,44100,
338182.wav,44100,
243803.wav,44100,
160146.wav,44100,
213358.wav,44100,
47449.wav,44100,
161587.wav,44100,
180760.wav,44100,
42392.wav,44100,
47442.wav,44100,
404543.wav,44100,
95361.wav,44100,
337272.wav,44100,
98949.wav,44100,
320256.wav,44100,
417171.wav,44100,
56384.wav,44100,
63530.wav,44100,
361728.wav,44100,
194260.wav,44100,
72845.wav,44100,
361601.wav,44100,
417172.wav,44100,
198034.wav,44100,
251492.wav,44100,
26558.wav,44100,
324185.wav,44100,
36163.wav,44100,
179871.wav,44100,
195666.wav,44100,
264809.wav,44100,
404550.wav,44100,
148997.wav,44100,
432802.wav,44100,
151219.wav,44100,
404286.wav,44100,
425244.wav,44100,
193024.wav,44100,
203196.wav,44100,
394768.wav,44100,
266878.wav,44100,
260802.wav,44100,
36162.wav,44100,
200838.wav,44100,
275518.wav,44100,
51400.wav,44100,
238152.wav,44100,
424635.wav,44100,
135191.wav,44100,
26561.wav,44100,
27460.wav,44100,
404542.wav,44100,
251931.wav,44100,
216158.wav,44100,
40719.wav,44100,
320267.wav,44100,
200849.wav,44100,
187968.wav,44100,
53238.wav,44100,
336994.wav,44100,
189833.wav,44100,
318636.wav,44100,
27458.wav,44100,
119031.wav,44100,
191625.wav,44100,
426023.wav,44100,
398069.wav,44100,
277024.wav,44100,
26552.wav,44100,
35037.wav,44100,
361734.wav,44100,
99635.wav,44100,
180763.wav,44100,
203209.wav,44100,
191914.wav,44100,
383014.wav,44100,
207301.wav,44100,
361707.wav,44100,
112272.wav,44100,
